name     tbegin       tend     mu_L     mu_R     se_L     se_R  np_L  np_R    tstat       pval signif
VALD 2007-11-20 2007-12-03  +0.0114  -0.1136  +0.0231  +0.0156   297   607  +4.4819  7.399e-06     1
VALD 2012-12-18 2013-02-23  +0.1028  +0.0961  +0.0259  +0.0110   270  1241  +0.2365  8.131e-01     0
VALD 2017-01-18 2017-01-24  +0.0961  +0.1929  +0.0110  +0.0079  1241  2308  -7.1544  8.405e-13     1
VALD 2023-12-14 2024-03-15  +0.1929  +0.1807  +0.0079  +0.0180  2308   519  +0.6218  5.341e-01     0
VALD 2025-12-27 2025-12-30  +0.1807       NA  +0.0180       NA   519    NA       NA         NA    NA
VENE 1996-08-16 1997-05-06       NA  -5.6216       NA  +0.0957    NA   120       NA         NA    NA
VENE 1997-10-01 1998-04-23  -5.6216  -3.2334  +0.0957  +0.0685   120   185 -20.2872  1.670e-91     1
VENE 1998-10-30 2000-03-26  -3.2334  -7.2382  +0.0685  +0.0561   185   211 +45.2352  0.000e+00     1
VENE 2000-12-04 2001-01-25  -7.2382  +0.6491  +0.0561  +0.0182   211  1335 -133.7770  0.000e+00     1
VENE 2004-11-29 2004-12-16  +0.6491  +0.5947  +0.0182  +0.0228  1335   726  +1.8618  6.264e-02     0
VENE 2007-04-13 2007-07-24  +0.5947       NA  +0.0228       NA   726    NA       NA         NA    NA
VESL 1998-01-16 1999-10-24       NA  +0.2085       NA  +0.0111    NA   295       NA         NA    NA
VESL 2000-10-12 2001-06-23  +0.2085  +0.4498  +0.0111  +0.0101   295   401 -16.0815  3.437e-58     1
VESL 2003-05-26 2003-05-30  +0.4498  +0.5115  +0.0101  +0.0151   401   137  -3.3954  6.853e-04     1
VESL 2007-12-23 2008-03-13  +0.1962  +0.2442  +0.0102  +0.0104   331   336  -3.2895  1.004e-03     1
VIL0 1999-03-14 1999-03-14  +0.1693  +0.0816  +0.0141  +0.0086   458  1410  +5.2926  1.206e-07     1
VIL0 2003-04-18 2003-04-21  +0.0816  +0.0883  +0.0086  +0.0071  1410  2139  -0.6000  5.485e-01     0
VIL0 2009-06-24 2009-06-26  +0.0883  +0.0798  +0.0071  +0.0160  2139   462  +0.4875  6.259e-01     0
VIL0 2010-11-14 2010-12-03  +0.0798  +0.1988  +0.0160  +0.0183   462   317  -4.8917  9.998e-07     1
VIL0 2011-11-01 2011-11-06  +0.1988  +0.1441  +0.0183  +0.0119   317   747  +2.5030  1.232e-02     1
VIL0 2023-11-10 2024-03-19  -0.1638  -0.2556  +0.0171  +0.0210   356   288  +3.3895  7.002e-04     1
VIL0 2025-01-12 2025-01-15  -0.2556  -0.2901  +0.0210  +0.0180   288   339  +1.2459  2.128e-01     0
VILL 1994-11-24 1994-12-21       NA  +0.1318       NA  +0.0370    NA   256       NA         NA    NA
VILL 1995-10-01 1996-01-29  +0.1318  +0.0759  +0.0370  +0.0267   256   427  +1.2249  2.206e-01     0
VILL 1997-04-21 1997-04-22  +0.0759  -0.4668  +0.0267  +0.0415   427   255 +10.9944  4.066e-28     1
VILL 1998-01-09 1998-02-01  -0.4668  -0.0161  +0.0415  +0.0231   255   641  -9.4851  2.422e-21     1
VILL 2000-03-20 2000-07-24  -0.0161  -0.3196  +0.0231  +0.0406   641   206  +6.4952  8.291e-11     1
VILL 2001-03-02 2001-03-25  -0.3196  -0.0958  +0.0406  +0.0172   206  1194  -5.0726  3.925e-07     1
VILL 2004-11-06 2004-11-06  -0.0958  -0.0394  +0.0172  +0.0372  1194   181  -1.3747  1.692e-01     0
VILL 2005-06-04 2005-09-05  -0.0394  -0.0160  +0.0372  +0.0330   181   262  -0.4716  6.372e-01     0
VILL 2006-05-28 2006-12-11  -0.0160  +0.1977  +0.0330  +0.0133   262  1869  -6.0124  1.827e-09     1
VILL 2012-03-13 2012-04-07  +0.1977  +0.0762  +0.0133  +0.0152  1869  1464  +6.0169  1.778e-09     1
VILL 2017-07-06 2017-10-05  +0.2594  +0.3302  +0.0294  +0.0208   408   788  -1.9674  4.913e-02     0
VIS0 2000-04-20 2000-04-26  +0.1891  +0.1313  +0.0209  +0.0094   376  1957  +2.5201  1.173e-02     1
VIS0 2005-11-22 2006-02-25  +0.1313  +0.1507  +0.0094  +0.0196  1957   413  -0.8932  3.717e-01     0
VIS0 2008-01-06 2008-06-09  +0.4345  +0.2366  +0.0300  +0.0181   242   558  +5.6482  1.621e-08     1
VIS0 2010-01-09 2010-01-24  +0.2366  +0.1994  +0.0181  +0.0165   558   629  +1.5158  1.296e-01     0
VIS0 2011-11-04 2011-11-25  +0.1994  +0.1631  +0.0165  +0.0133   629   871  +1.7103  8.722e-02     0
VIS0 2024-12-29 2025-02-05  +0.4309  +0.5091  +0.0180  +0.0237   576   318  -2.6300  8.539e-03     1
VNDP 2024-06-18 2024-10-12  -0.0951  -0.0431  +0.0286  +0.0314   441   443  -1.2257  2.203e-01     0
VOIM 2017-10-02 2017-10-11  +0.2083  -0.0440  +0.0603  +0.0732   238   236  +2.6612  7.787e-03     1
VOIM 2018-07-07 2018-07-14  -0.0440  +0.3182  +0.0732  +0.0484   236   395  -4.1287  3.648e-05     1
VOIM 2019-08-20 2019-08-22  +0.3182  +0.4011  +0.0484  +0.0464   395   486  -1.2353  2.167e-01     0
VOIM 2021-01-09 2021-04-07  +0.4011  +0.1822  +0.0464  +0.0452   486   462  +3.3767  7.335e-04     1
VOIM 2022-07-21 2022-08-26  +0.1822  +0.1764  +0.0452  +0.0772   462   223  +0.0646  9.485e-01     0
VTSP 2007-12-01 2008-04-23       NA  -0.0612       NA  +0.0353    NA   237       NA         NA    NA
VTSP 2011-05-19 2011-05-21  +0.1395  -0.0026  +0.0164  +0.0136   795  1242  +6.6628  2.687e-11     1
VTSP 2018-12-22 2018-12-22  +0.2036  +0.1160  +0.0143  +0.0177  1099   751  +3.8477  1.192e-04     1
WARK 2017-08-24 2017-08-28  +0.1087  -0.0599  +0.0452  +0.0233   186   705  +3.3155  9.148e-04     1
WARK 2022-11-03 2022-11-03  +0.2348  +0.0178  +0.0186  +0.0188  1124  1118  +8.2144  2.132e-16     1
WDC1 1999-10-18 1999-10-18  +0.7158  +0.4735  +0.0571  +0.0340   194   302  +3.6484  2.639e-04     1
WDC1 2000-09-01 2000-09-02  +0.4735  +0.7574  +0.0340  +0.0240   302   570  -6.8296  8.515e-12     1
WDC1 2002-10-10 2002-10-11  +1.3816  +0.7060  +0.0719  +0.0379   150   172  +8.3151  9.169e-17     1
WDC1 2003-04-02 2003-04-05  +0.7060  +0.8923  +0.0379  +0.0184   172  1132  -4.4216  9.799e-06     1
WDC3 2008-01-11 2008-01-11  +0.5905  +0.3703  +0.0286  +0.0206   492   835  +6.2449  4.241e-10     1
WES2 1994-12-10 1995-02-07  -0.1170  -0.1676  +0.0344  +0.0393   285   241  +0.9682  3.329e-01     0
WES2 1996-01-02 1996-01-28  -0.1676  -0.4492  +0.0393  +0.0312   241   330  +5.6121  1.999e-08     1
WES2 2001-02-10 2001-05-27  -1.2661  -0.6243  +0.0414  +0.0128   152  1949 -14.8030  1.401e-49     1
WES2 2008-01-07 2008-01-11  -0.6243  -0.4643  +0.0128  +0.0114  1949  2411  -9.3384  9.776e-21     1
WES2 2018-10-06 2018-11-20  -0.4643  -0.4362  +0.0114  +0.0266  2411   407  -0.9713  3.314e-01     0
WGTN 2012-07-26 2012-07-29  +0.0187  -0.0962  +0.0129  +0.0161  2238  1441  +5.5832  2.361e-08     1
WGTN 2020-02-15 2020-02-26  +0.3686  +0.7099  +0.0177  +0.0440  1178   169  -7.2018  5.944e-13     1
WHIT 1995-06-11 1996-06-07       NA  +0.4626       NA  +0.0198    NA   182       NA         NA    NA
WHIT 1997-01-12 1997-03-05  +0.4626  +0.3875  +0.0198  +0.0121   182   387  +3.2435  1.181e-03     1
WHIT 1998-11-15 1998-12-21  +0.1885  +0.0332  +0.0236  +0.0168   179   180  +5.3709  7.834e-08     1
WHIT 1999-06-28 1999-10-30  +0.0332  +0.6057  +0.0168  +0.0154   180   232 -25.1475 1.505e-139     1
WHIT 2001-11-22 2002-01-09  +0.1860  +0.1505  +0.0120  +0.0160   463   254  +1.7814  7.485e-02     0
WHIT 2002-10-15 2002-12-28  +0.1505  +0.2954  +0.0160  +0.0079   254   999  -8.1332  4.182e-16     1
WHIT 2005-11-07 2006-02-06  +0.2954  +0.3628  +0.0079  +0.0175   999   232  -3.5082  4.511e-04     1
WHIT 2006-10-01 2007-01-18  +0.3628  +0.2828  +0.0175  +0.0113   232   434  +3.8369  1.246e-04     1
WHIT 2008-04-08 2008-05-27  +0.2828  +0.3472  +0.0113  +0.0249   434   156  -2.3515  1.870e-02     1
WHIT 2019-10-23 2019-12-29  +0.0807  +0.0366  +0.0083  +0.0070   863  1194  +4.0555  5.003e-05     1
WHIT 2025-12-04 2025-12-30  +0.1124       NA  +0.0091       NA   743    NA       NA         NA    NA
WILL 1994-06-20 1994-06-25  -0.2341  +0.3777  +0.0292  +0.0173   139   502 -18.0125  1.553e-72     1
WILL 1997-01-10 1997-01-11  +0.2148  +0.3743  +0.0304  +0.0083   170  2017  -5.0506  4.404e-07     1
WILL 2002-10-17 2002-11-07  +0.3743  +0.4547  +0.0083  +0.0190  2017   372  -3.8772  1.057e-04     1
WILL 2004-06-21 2004-06-21  +0.4547  +0.1737  +0.0190  +0.0206   372   303 +10.0249  1.185e-23     1
WILL 2005-05-02 2005-06-24  +0.1737  +0.1360  +0.0206  +0.0205   303   311  +1.2966  1.948e-01     0
WILL 2006-05-20 2006-08-11  +0.1360  +0.1881  +0.0205  +0.0132   311   819  -2.1387  3.246e-02     0
WILL 2008-12-03 2009-01-24  +0.1881  +0.1908  +0.0132  +0.0081   819  2043  -0.1703  8.647e-01     0
WILL 2015-01-23 2015-03-17  +0.1908  +0.2157  +0.0081  +0.0134  2043   742  -1.5875  1.124e-01     0
WILL 2018-01-17 2018-02-25  +0.4569  +0.3980  +0.0263  +0.0131   249   816  +2.0021  4.527e-02     0
WILL 2020-09-29 2020-10-04  +0.3980  +0.3622  +0.0131  +0.0194   816   361  +1.5268  1.268e-01     0
WILL 2021-11-02 2022-01-08  +0.3622  +0.1038  +0.0194  +0.0237   361   269  +8.4330  3.369e-17     1
WILL 2022-10-12 2022-10-19  +0.1038  -0.0263  +0.0237  +0.0224   269   192  +3.9875  6.678e-05     1
WIND 2003-06-25 2003-08-26       NA  +0.6672       NA  +0.0590    NA   123       NA         NA    NA
WIND 2009-09-21 2009-09-25  +0.1401  -0.0118  +0.0195  +0.0579   749   215  +2.4858  1.293e-02     1
WIND 2010-05-07 2010-05-08  -0.0118  +0.2140  +0.0579  +0.0305   215   322  -3.4498  5.611e-04     1
WIND 2011-04-09 2011-05-05  +0.2140  +0.2115  +0.0305  +0.0270   322   270  +0.0624  9.502e-01     0
WIND 2012-09-17 2012-09-24  +0.2115  +0.2774  +0.0270  +0.0404   270   264  -1.3565  1.749e-01     0
WIND 2013-07-04 2013-07-09  +0.2774  -0.2020  +0.0404  +0.0380   264   185  +8.6415  5.550e-18     1
WIND 2015-05-18 2015-08-24  +0.6473  +0.0548  +0.0740  +0.0227   147   686  +7.6517  1.984e-14     1
WIND 2018-06-04 2018-06-04  +0.0548  +0.4034  +0.0227  +0.0201   686   719 -11.4961  1.379e-30     1
WIND 2022-07-17 2022-07-25  -0.0117  -0.1846  +0.0209  +0.0211   592   657  +5.8285  5.594e-09     1
WIND 2024-09-27 2024-09-27  -0.1846  -0.4077  +0.0211  +0.0287   657   397  +6.2661  3.702e-10     1
WROC 2002-02-17 2002-02-17  -0.1763  -0.4229  +0.0217  +0.0372   355   144  +5.7236  1.043e-08     1
WROC 2002-08-22 2002-08-27  -0.4229  -0.1869  +0.0372  +0.0254   144   223  -5.2391  1.614e-07     1
WROC 2003-05-17 2003-06-14  -0.1869  -0.3250  +0.0254  +0.0198   223   506  +4.2884  1.800e-05     1
WROC 2004-12-07 2004-12-14  -0.3250  -0.3603  +0.0198  +0.0268   506   222  +1.0602  2.891e-01     0
WROC 2010-05-10 2010-07-03  +0.4835  +0.4404  +0.0130  +0.0166  1072   614  +2.0414  4.122e-02     0
WROC 2012-04-27 2012-05-01  +0.4404  +0.3802  +0.0166  +0.0319   614   238  +1.6735  9.424e-02     0
WROC 2023-02-11 2023-10-07  +0.4212  +0.5533  +0.0325  +0.0305   122   165  -2.9645  3.031e-03     1
WROC 2024-05-25 2024-09-08  +0.5533  +0.6693  +0.0305  +0.0196   165   467  -3.2012  1.369e-03     1
WSRT 2004-05-14 2004-09-04  +0.2558  +0.3132  +0.0118  +0.0297  1537   207  -1.7928  7.300e-02     0
WSRT 2005-12-19 2006-03-25  -0.0398  -0.1822  +0.0344  +0.0373   241   217  +2.8067  5.005e-03     1
WSRT 2007-05-26 2007-07-14  +0.2125  +0.2012  +0.0294  +0.0177   189   699  +0.3286  7.425e-01     0
WSRT 2009-06-25 2009-07-08  +0.2012  +0.2243  +0.0177  +0.0292   699   256  -0.6757  4.992e-01     0
WSRT 2012-01-03 2012-01-03  +0.2434  +0.0922  +0.0221  +0.0111   445  1778  +6.1071  1.015e-09     1
WSRT 2021-03-11 2021-05-18  +0.7973  +0.8032  +0.0124  +0.0233  1419   456  -0.2235  8.232e-01     0
WSRT 2022-09-03 2022-09-04  +0.8032  +0.6153  +0.0233  +0.0139   456  1145  +6.9282  4.262e-12     1
WTZA 2001-11-23 2001-12-02  +0.5056  +0.4643  +0.0134  +0.0134  1027   993  +2.1764  2.952e-02     0
WTZA 2004-12-07 2004-12-09  +0.4643  +0.5079  +0.0134  +0.0164   993   660  -2.0571  3.968e-02     0
WTZA 2006-11-25 2006-12-03  +0.5079  +0.6600  +0.0164  +0.0138   660   881  -7.1021  1.229e-12     1
WTZA 2009-07-27 2009-08-08  +0.6600  +0.4967  +0.0138  +0.0125   881  1176  +8.7899  1.497e-18     1
WTZA 2012-11-24 2013-02-24  +0.4967  +0.4797  +0.0125  +0.0208  1176   403  +0.6979  4.852e-01     0
WTZA 2025-02-08 2025-05-17  +0.6601       NA  +0.0174       NA   609    NA       NA         NA    NA
WTZL 2016-06-18 2016-07-26       NA  +0.7249       NA  +0.0155    NA   667       NA         NA    NA
WTZL 2023-11-03 2023-12-10  +0.5456  +0.7590  +0.0136  +0.0228   895   290  -8.0290  9.827e-16     1
WTZR 1995-09-08 1996-02-26       NA  +0.4010       NA  +0.0286    NA   269       NA         NA    NA
WTZR 1996-12-02 1997-04-20  +0.4010  +0.4644  +0.0286  +0.0202   269   492  -1.8106  7.021e-02     0
WTZR 1998-10-23 1999-01-26  +0.4644  +0.3435  +0.0202  +0.0134   492   981  +4.9823  6.284e-07     1
WTZR 2001-11-23 2001-12-02  +0.3435  +0.3086  +0.0134  +0.0127   981  1038  +1.8908  5.865e-02     0
WTZR 2004-12-07 2004-12-09  +0.3086  +0.2841  +0.0127  +0.0160  1038   666  +1.1977  2.310e-01     0
WTZR 2008-03-11 2008-03-29  +0.4904  +0.4642  +0.0176  +0.0261   476   298  +0.8326  4.051e-01     0
WTZR 2014-07-02 2014-10-01  +0.0540  +0.1482  +0.0131  +0.0149  1002   769  -4.7398  2.139e-06     1
WTZR 2016-12-11 2016-12-11  +0.1482  +0.2914  +0.0149  +0.0179   769   448  -6.1455  7.973e-10     1
WTZR 2018-04-09 2018-08-19  +0.2914  +0.4102  +0.0179  +0.0143   448   845  -5.1963  2.033e-07     1
WTZR 2025-02-24 2025-03-29  +0.5326  +0.4784  +0.0187  +0.0294   426   267  +1.5581  1.192e-01     0
WTZZ 2003-11-07 2003-12-12  +0.1387  +0.3073  +0.0108  +0.0224  1544   350  -6.7726  1.265e-11     1
WTZZ 2004-12-07 2004-12-09  +0.3073  +0.3981  +0.0224  +0.0160   350   686  -3.2908  9.989e-04     1
WTZZ 2006-11-25 2006-12-03  +0.3981  +0.5466  +0.0160  +0.0134   686   942  -7.1042  1.210e-12     1
WTZZ 2010-12-25 2011-01-08  +0.3640  +0.5016  +0.0199  +0.0316   450   129  -3.6865  2.274e-04     1
WTZZ 2014-07-02 2014-10-13  +0.2206  +0.2644  +0.0132  +0.0189  1043   453  -1.8978  5.772e-02     0
WTZZ 2016-01-27 2016-02-05  +0.2644  +0.3205  +0.0189  +0.0162   453   670  -2.2515  2.436e-02     1
WTZZ 2025-02-24 2025-03-29  +0.5721  +0.5389  +0.0162  +0.0310   645   247  +0.9482  3.430e-01     0
WUHN 1997-08-04 1998-01-21  +1.4506  +1.5289  +0.0469  +0.0669   360   164  -0.9580  3.381e-01     0
WUHN 1998-11-25 1998-12-23  +2.8950  +1.5661  +0.0931  +0.0459   128   317 +12.8096  1.448e-37     1
WUHN 1999-12-27 2000-05-15  +1.5661  +1.0172  +0.0459  +0.0364   317   556  +9.3711  7.181e-21     1
WUHN 2002-01-02 2002-03-05  +1.0172  +1.3354  +0.0364  +0.0293   556   872  -6.8058  1.005e-11     1
WUHN 2004-09-01 2004-12-15  +1.3354  +0.9927  +0.0293  +0.0327   872   648  +7.8001  6.187e-15     1
WUHN 2007-12-30 2008-01-11  -0.8848  -0.6057  +0.0635  +0.0435   229   325  -3.6254  2.885e-04     1
WUHN 2024-12-04 2025-01-04  +1.5633  +2.1331  +0.0848  +0.0451   147   343  -5.9363  2.916e-09     1
XIAN 1996-05-21 1997-04-26       NA  +1.8008       NA  +0.0949    NA   157       NA         NA    NA
XIAN 1997-11-11 1998-04-14  +1.8008  +2.5232  +0.0949  +0.0860   157   137  -5.6420  1.681e-08     1
XIAN 1998-12-01 1999-11-03  +2.5232  +0.2637  +0.0860  +0.0529   137   241 +22.3787 6.345e-111     1
XIAN 2007-03-03 2007-03-18  +0.2637  -0.0382  +0.0529  +0.0716   241   157  +3.3917  6.946e-04     1
XIAN 2008-01-02 2008-02-15  -0.0382  -0.3409  +0.0716  +0.0309   157   603  +3.8837  1.029e-04     1
XIAN 2011-06-28 2011-11-22  -0.7334       NA  +0.0535       NA   176    NA       NA         NA    NA
XMIS 2009-11-22 2009-11-28  -0.1538  -0.0462  +0.0299  +0.0297  1351  1456  -2.5538  1.065e-02     1
XMIS 2014-07-23 2014-07-25  -0.0462  -0.3168  +0.0297  +0.0471  1456   510  +4.8600  1.174e-06     1
XMIS 2016-12-04 2017-08-04  +0.3355  -0.1098  +0.0626  +0.0470   308   586  +5.6892  1.276e-08     1
XMIS 2019-04-28 2019-04-29  -0.1098  -0.4552  +0.0470  +0.0333   586  1127  +5.9980  1.998e-09     1
XMIS 2022-08-14 2022-08-16  -0.4552  -0.7208  +0.0333  +0.0332  1127  1092  +5.6542  1.566e-08     1
YAKT 2002-12-03 2003-03-21  -0.3960  -0.4011  +0.0220  +0.0115   213   525  +0.2035  8.388e-01     0
YAKT 2004-11-07 2004-11-26  -0.4011  -0.2216  +0.0115  +0.0138   525   298  -9.9977  1.559e-23     1
YAKT 2005-11-14 2006-03-19  -0.2216  -0.3372  +0.0138  +0.0218   298   225  +4.4800  7.465e-06     1
YAKT 2006-11-21 2007-02-05  -0.3372  +0.0993  +0.0218  +0.0138   225   312 -16.9180  3.317e-64     1
YAKT 2008-01-18 2008-03-04  +0.0993  -0.3188  +0.0138  +0.0106   312   571 +24.0133 2.021e-127     1
YAKT 2014-02-12 2014-04-02  -0.2842  -0.3608  +0.0068  +0.0115  1180   531  +5.7364  9.672e-09     1
YAKT 2015-11-01 2016-03-25  -0.3608  -0.6250  +0.0115  +0.0147   531   304 +14.1276  2.569e-45     1
YAKT 2017-01-29 2017-03-20  -0.6250  -0.4852  +0.0147  +0.0124   304   333  -7.2559  3.990e-13     1
YAKT 2018-03-20 2018-04-01  -0.4852  -0.1731  +0.0124  +0.0225   333   229 -12.1554  5.372e-34     1
YAKT 2018-11-24 2019-03-11  -0.1731  -0.6019  +0.0225  +0.0158   229   283 +15.6106  6.166e-55     1
YAKT 2020-01-01 2020-04-06  -0.6019  -0.5795  +0.0158  +0.0087   283   697  -1.2409  2.147e-01     0
YAKZ 1998-12-11 1999-02-27  +0.3164  +0.4278  +0.0110  +0.0297   309   141  -3.5126  4.438e-04     1
YAKZ 1999-08-30 2000-03-28  +0.4278  +0.4527  +0.0297  +0.0325   141   153  -0.5654  5.718e-01     0
YAKZ 2000-10-02 2000-10-03  +0.4527  +0.4217  +0.0325  +0.0124   153   159  +0.8903  3.733e-01     0
YAKZ 2001-03-12 2001-06-21  +0.4217       NA  +0.0124       NA   159    NA       NA         NA    NA
YAR1 1995-10-26 1995-12-28  -0.0390  +0.1400  +0.0507  +0.0933   232   120  -1.6856  9.187e-02     0
YAR1 1996-06-09 1996-06-14  +0.1400  -0.2792  +0.0933  +0.0609   120   141  +3.7622  1.684e-04     1
YAR1 1996-12-31 1997-09-24  -0.2792  -0.7977  +0.0609  +0.0384   141   493  +7.2001  6.015e-13     1
YAR1 1999-05-01 1999-05-29  -0.7977  -1.0673  +0.0384  +0.0295   493   780  +5.5661  2.605e-08     1
YAR2 2004-09-15 2004-12-05  -0.7495  -0.7243  +0.0225  +0.0256   852   678  -0.7374  4.609e-01     0
YAR2 2011-02-12 2011-02-15  -0.2893  -0.4659  +0.0177  +0.0369  1451   316  +4.3142  1.602e-05     1
YAR2 2012-01-17 2012-01-21  -0.4659  -0.1828  +0.0369  +0.0213   316   972  -6.6461  3.009e-11     1
YAR2 2017-12-08 2017-12-10  +0.0969  +0.2215  +0.0209  +0.0217  1008   956  -4.1299  3.629e-05     1
YAR3 2011-02-12 2011-02-15  +0.1301  +0.0684  +0.0188  +0.0353  1142   320  +1.5433  1.228e-01     0
YAR3 2012-01-17 2012-01-21  +0.0684  +0.2313  +0.0353  +0.0356   320   310  -3.2518  1.147e-03     1
YAR3 2012-12-04 2012-12-05  +0.2313  +0.0518  +0.0356  +0.0233   310   781  +4.2163  2.484e-05     1
YAR3 2015-02-15 2015-02-17  +0.0518  +0.1638  +0.0233  +0.0240   781   714  -3.3435  8.272e-04     1
YAR3 2024-12-20 2025-01-01  -0.0804  -0.1775  +0.0241  +0.0339   705   360  +2.3363  1.948e-02     1
YARR 1998-11-09 1999-05-20       NA  -0.6330       NA  +0.0336    NA   382       NA         NA    NA
YARR 2000-10-18 2000-10-30  -0.6330  -0.5531  +0.0336  +0.0272   382   604  -1.8468  6.477e-02     0
YARR 2004-09-15 2004-12-26  -0.2351  -0.4714  +0.0392  +0.0266   287   646  +4.9886  6.081e-07     1
YARR 2011-02-12 2011-02-15  -0.0391  -0.2194  +0.0305  +0.0379   534   309  +3.7033  2.128e-04     1
YARR 2012-01-18 2012-01-21  -0.2194  -0.2419  +0.0379  +0.0209   309  1047  +0.5213  6.022e-01     0
YARR 2015-02-15 2015-02-17  -0.2419  +0.0034  +0.0209  +0.0213  1047   984  -8.2105  2.203e-16     1
YARR 2017-12-08 2017-12-10  +0.0034  +0.1757  +0.0213  +0.0196   984  1245  -5.9547  2.606e-09     1
YARR 2021-06-20 2021-06-22  +0.1757  -0.0949  +0.0196  +0.0205  1245  1090  +9.5504  1.293e-21     1
YCBA 2011-05-26 2011-07-02       NA  +0.9199       NA  +0.0732    NA   322       NA         NA    NA
YCBA 2012-05-27 2012-08-20  +0.9199  +0.9232  +0.0732  +0.0599   322   473  -0.0343  9.726e-01     0
YCBA 2013-12-16 2014-05-19  +0.9232  +0.8292  +0.0599  +0.0833   473   220  +0.9154  3.600e-01     0
YCBA 2015-01-08 2015-08-04  +0.8292  +1.3011  +0.0833  +0.1019   220   190  -3.5855  3.364e-04     1
YCBA 2016-03-22 2016-08-01  +1.3011  +0.5546  +0.1019  +0.0896   190   247  +5.5017  3.761e-08     1
YCBA 2017-04-11 2017-04-12  +0.5546  +0.4704  +0.0896  +0.0735   247   283  +0.7263  4.676e-01     0
YCBA 2018-06-01 2018-09-27  +0.4704  +0.2713  +0.0735  +0.1051   283   173  +1.5524  1.206e-01     0
YCBA 2019-06-08 2019-06-29  +0.2713       NA  +0.1051       NA   173    NA       NA         NA    NA
YEBE 2000-10-01 2000-10-06       NA  -0.2163       NA  +0.0408    NA   125       NA         NA    NA
YEBE 2001-02-12 2001-03-26  -0.2163  +0.0800  +0.0408  +0.0146   125  1276  -6.8418  7.822e-12     1
YEBE 2004-12-08 2005-11-21  +0.0800  +0.3731  +0.0146  +0.0339  1276   167  -7.9497  1.870e-15     1
YEBE 2006-05-25 2006-07-16  +0.3731  +0.2579  +0.0339  +0.0218   167   557  +2.8620  4.210e-03     1
YEBE 2008-02-20 2008-02-21  +0.2579  +0.0950  +0.0218  +0.0136   557  1429  +6.3438  2.241e-10     1
YEBE 2012-03-26 2012-04-07  +0.0950  +0.0040  +0.0136  +0.0207  1429   652  +3.6718  2.409e-04     1
YELL 1995-12-06 1996-02-14  +0.4957  +0.4791  +0.0138  +0.0267   557   162  +0.5537  5.798e-01     0
YELL 1996-08-16 1996-11-08  +0.4791  +0.1396  +0.0267  +0.0180   162   191 +10.5525  4.945e-26     1
YELL 1998-01-31 1998-01-31  -0.2100  +0.0071  +0.0215  +0.0117   235   676  -8.8621  7.852e-19     1
YELL 2000-02-04 2000-02-29  +0.0071  +0.1039  +0.0117  +0.0299   676   141  -3.0119  2.596e-03     1
YELL 2000-08-09 2000-11-15  +0.1039  +0.2603  +0.0299  +0.0206   141   120  -4.3007  1.703e-05     1
YELL 2004-11-30 2005-03-12  -0.0058  +0.1246  +0.0106  +0.0189   907   306  -6.0075  1.884e-09     1
YELL 2006-01-25 2006-03-17  +0.1246  -0.0092  +0.0189  +0.0089   306  1265  +6.3964  1.591e-10     1
YELL 2009-11-06 2010-03-16  -0.0092  +0.0851  +0.0089  +0.0146  1265   534  -5.5053  3.685e-08     1
YELL 2011-11-03 2012-02-12  +0.0851  +0.1232  +0.0146  +0.0266   534   140  -1.2513  2.108e-01     0
YIBL 2003-07-14 2004-01-19       NA  +0.6903       NA  +0.0616    NA   299       NA         NA    NA
YIBL 2006-03-21 2006-03-21  +0.6903  +0.9129  +0.0616  +0.0870   299   171  -2.0879  3.681e-02     0
YIBL 2007-01-12 2007-03-25  +0.9129  +0.8587  +0.0870  +0.0388   171   783  +0.5689  5.694e-01     0
YIBL 2010-05-19 2010-05-22  +0.8587  +0.7210  +0.0388  +0.0638   783   297  +1.8436  6.524e-02     0
YIBL 2012-07-07 2012-08-13  +0.7210  +0.5506  +0.0638  +0.0476   297   545  +2.1412  3.226e-02     0
