name __tbegin__ ___tend___ _____mean____ ______se_____ _np_
ASCG 2024-11-24 2025-12-30   -1.32713440    0.03654173  401
ASPA 2001-08-13 2018-04-10   -0.45148632    0.01679386 5383
ASPA 2018-04-11 2018-10-12    0.07034859    0.09324567  182
ASPA 2018-10-13 2019-08-23   -0.77014648    0.07734879  257
ASPA 2019-08-24 2022-10-22   -1.18727542    0.04382895  793
ASPA 2022-10-23 2024-04-21    0.16434114    0.05267614  543
ASPA 2024-04-22 2025-05-18   -0.57568471    0.06309761  385
ASPA 2025-05-19 2025-08-07    0.24989374    0.14247152   81
ASPA 2025-08-08 2025-09-04   -1.52453311    0.22713048   28
ASPA 2025-09-05 2025-12-30    0.71972433    0.11378541  117
AUCK 1995-09-21 1997-12-16   -0.02805074    0.02455109  649
AUCK 1997-12-17 1998-04-16   -0.62475655    0.07224366  108
AUCK 1998-04-17 1998-09-28    0.14925871    0.04481042  162
AUCK 1998-09-29 2000-08-27   -0.22659687    0.02543522  612
AUCK 2000-08-28 2001-05-01   -0.55809072    0.04371751  236
AUCK 2001-05-02 2001-11-07   -0.21129539    0.04382306  164
AUCK 2001-11-08 2005-11-30    0.12745572    0.01667862 1426
AUCK 2005-12-01 2006-05-06   -0.48436794    0.06161541  145
AUCK 2006-05-07 2016-07-22   -0.05661019    0.01048538 3600
AUCK 2016-07-24 2021-03-23    0.23140090    0.01576298 1588
AUCK 2021-03-24 2024-07-09    0.45494719    0.01832088 1185
AUCK 2024-07-10 2025-12-30    0.21344829    0.02664516  532
AZGB 2014-01-02 2015-03-03    0.10899093    0.02823880  251
AZGB 2015-03-04 2015-09-24   -0.38046728    0.04101459  187
AZGB 2015-09-25 2015-10-17    0.74822263    0.14966508   22
AZGB 2015-10-18 2016-11-02    0.06700375    0.02607752  354
AZGB 2016-11-03 2024-08-09    0.48482438    0.01009021 2272
AZGB 2024-08-10 2025-12-30   -0.01797465    0.02419695  427
BADG 2005-04-01 2005-12-25   -0.12925913    0.02808335  237
BADG 2005-12-26 2006-02-12   -0.78528683    0.02797135   49
